Author_id,Isbn
536,0375411070
1850,0679749020
3905,0525934553
4983,0312860129
397,051743623X
1850,0375726845
284,0312080824
8597,0312080824
8598,0891979867
8599,0812881176
1538,1850892237
3200,1880399679
1492,1880399679
8600,1880399679
312,0671525247
8601,0440343690
8602,0899664016
2676,0151807027
8603,0151807027
454,1853260231
8604,0099478110
8605,0553214543
6340,0394746295
1850,0449210901
1973,0553256653
1850,0099825201
2320,0451528204
6683,0451528204
8606,0451528204
1739,0802135226
1739,0679768203
1990,0679441816
8607,1557832307
3953,1557832307
4544,0452276721
1483,078711457X
1483,0452274796
1483,0452274796
221,0060927518
221,0140096949
8608,0806133678
5401,0806133678
8609,0691086192
3635,0375410414
8610,1569246483
8611,1567184766
8612,0813519942
26,0394497848
2420,0940322587
26,0940322587
4417,0375712925
8613,1582340331
2930,0446678457
159,0345410998
1012,0399149155
1696,0553264303
713,0553107003
6148,0440178002
7365,0717127516
162,0385243022
4993,0385243022
8614,0446390895
8615,0446390895
814,1573220167
6439,0060173211
8616,0316172006
8617,0679415645
8511,0060976241
1466,0767905202
8618,315009951X
8619,315009951X
8620,033034692X
8621,033034692X
959,3442727952
8622,3442727952
5560,1740590651
8623,1740590120
8624,1863305130
1304,0140287698
8625,0671034979
8626,1583225579
8627,0702228524
8628,0330358561
8629,0702227218
8630,073225700X
8631,0868246778
8632,0671018280
8633,0590603884
971,0618131736
5286,0618131736
3905,0060185252
4416,0688170528
727,0743225082
8634,0758201087
634,0425184943
8635,0201570971
8636,0201570971
8637,0201570971
6307,0201570971
1271,067086014X
8638,0864922108
1085,0821765868
1110,1551660733
2248,0312977409
8639,0843941774
95,0515120626
5570,0440212308
8640,038076766X
8641,038075942X
8642,0515077437
1746,067102177X
8643,0380761327
3148,055358183X
2250,0843949848
61,0671867164
180,0060955635
8644,0688013929
8645,0688013929
18,1558748903
19,1558748903
8646,1558748903
8647,1558748903
2869,0684841371
8648,0739405047
8649,0804108412
6151,0394589955
8650,0385414250
8651,0312120001
150,0060740450
8652,0802111815
1154,0836220498
1244,0800781562
1245,0800781562
1246,0800781562
8653,0881334588
8654,0679730680
3329,0671420186
8655,0312081944
8656,0312081944
1444,3499138956
8657,3499138956
3939,3426611457
8658,3426611457
8659,3426611457
1304,0702228230
8660,0878579915
8661,0878579915
8662,156512281X
8387,156512281X
2925,1551660717
532,0451199685
8663,0385189508
8664,0385189508
8665,0385189508
8666,0810933160
8667,0810933160
3412,0810933160
8662,1565121384
8668,1565121384
8669,0395653738
8670,0312170955
8671,0312170955
1030,0152013415
574,0679441018
574,0345377648
8672,0201409429
8673,0765107619
858,0140052801
8674,1853687022
2000,068815512X
8675,155870406X
8676,0679723005
8677,1555830617
8678,0312420048
4176,1578591473
8679,0062511173
8680,0062511173
8681,0394719999
8682,0135113385
8683,0135113385
4076,0807032530
8684,0449910172
8685,0449910172
8686,0395353440
150,0345310020
8687,0679891072
2912,0394751019
5476,0064403688
919,0064472795
8688,0679783598
8689,0595271618
8690,031230093X
284,0140434941
8691,0140434941
8692,0140434941
8693,0152380418
2329,0590467158
5582,0689835337
7720,0374480095
1716,3257056109
8694,0425177432
2869,0684859998
1073,0688154395
8695,0684848147
1471,0684848120
1472,0684848120
427,0553210351
8696,0553210351
8697,0553210351
8698,1567313965
8699,1567313965
4158,0375401458
1569,0671528165
8700,006251184X
241,0515128325
8701,0140276823
8702,3596137306
8703,3596137306
8704,3596137306
8705,3596137306
1378,3596237874
3298,0380820757
8706,0807062995
8707,0786865148
8708,0345322061
8709,0764552988
8710,0811809935
8711,0943015073
777,0140361219
1889,0140361219
2778,0553269631
2778,0553272543
1867,0671887173
8712,0553285726
8713,0062552767
8714,0062552767
8715,0671787004
577,0060919760
8716,0060507233
1267,0915811006
8717,1558744274
5992,0192829823
8718,0192829823
8719,1567314163
8720,0743416996
8721,0786880708
8722,1561703753
8723,1561703753
1011,1561703753
8724,1561703753
8725,0452272041
8726,0452272041
8727,0452272041
8728,0316133175
8729,0878331859
2587,0679600442
8730,1567314260
8731,1573241172
4389,0345311000
381,0849916836
8732,0764553143
8733,3462029592
1160,3499121581
780,3453210719
8734,0380728249
1717,0380792648
8735,0553242598
1127,0385031149
661,0385031149
5091,0385031149
8736,0836982215
7840,0451171128
8737,0061052280
5767,0061052280
8738,0140620850
814,3462032208
7408,3462032208
8739,3462032208
8740,0060925795
5923,189162007X
8741,189162007X
2876,0931580633
8742,0684839873
4334,0156006820
1042,068483295X
1303,0670852627
8511,0871138018
8743,0201877589
8744,0201877589
8745,0201877589
8746,0596001967
328,1568654383
8747,0764551280
8748,0764551280
8749,0764551280
8750,0764551280
8751,0669164062
8752,0669164062
8753,0669164062
8754,283151794X
5567,1556618123
8755,0380812924
1890,0812550293
8756,0679751319
1707,0316285269
189,0553277537
8757,0440502721
1763,207036805X
760,0553234161
8758,0812502841
713,0671640585
8759,1586480286
8760,1586480286
8761,1558596909
8762,1558596909
367,0449910237
905,0553235575
665,0020519605
8763,0140274375
8764,0140024018
8765,0425138151
3231,1550376284
8766,0375725202
1765,0140306323
5827,0140048987
2491,0671878549
8767,0671730134
8768,0446520667
8769,0706406141
8770,087474945X
8771,087474945X
8772,087474945X
8773,0881149497
8774,0881149497
1994,0380726238
8775,0806524154
965,0306811677
8776,0425182703
8777,1566633370
146,0399148701
146,0399131493
146,0870212850
4598,006009527X
301,0224030361
1851,0679736395
8778,1568849168
3444,0451403959
8779,014028088X
8780,014028088X
8781,0394726251
8782,0887307396
8783,0887307396
5664,0679735739
8784,0834800799
8785,0834800799
8786,0834800799
8787,0834800799
8788,0837850681
8789,0837850681
1930,0671545140
8790,0671545140
8791,0914457527
8252,0786705833
8792,0807107808
8793,0385326521
8794,0385326521
8795,1588270475
146,0425150143
875,0425150143
8796,0841914036
8797,0809233169
8798,0679446028
8799,0671469975
8800,0440506743
8801,0440506743
2020,0743234693
8802,019281513X
8803,019281513X
369,0399144803
8804,0702226009
1768,0613361628
8805,0553586971
8806,158005059X
8807,158005059X
8808,158005059X
4294,1551669188
8809,0380728613
8810,0064406601
919,0689868456
635,0061096113
1491,0812575970
8811,006092330X
642,0316116726
2135,0890877025
8812,0877284245
7062,1878825011
330,0805029648
8813,1888766034
8814,1888766034
4458,0380728176
3400,0345409973
7245,0671743074
1620,0345413865
1732,0380786974
8815,1567312373
8816,1567312373
130,0446609404
8817,1842230514
491,0864922302
7303,0671785214
287,0312111029
286,0312111029
8818,0439219175
2644,0449203794
5257,0374522928
2588,0374522928
8819,0374522928
7056,0440219515
814,1573221937
1530,0441002935
1530,0441000916
8820,0306454114
222,0896087247
57,0451523652
8821,0451523652
5846,0140043128
4782,0841914060
8822,1870041364
1331,0060557257
8823,0553582313
6006,0373835876
6006,037383599X
6006,0373835795
1353,0380794578
1353,0380805685
1353,0380812010
627,0312983301
3383,0312983301
2243,006051762X
8824,0440236606
6006,0446610569
8825,0060582308
1114,0553586203
8826,0373790473
8827,0373790481
369,0373483694
5109,1551669374
1085,0821763431
1085,0821767623
369,0373218478
8828,0380813017
8829,1551669226
8830,0380820552
3161,0505525038
3446,0380791021
2256,0553583913
8242,1551669234
621,0804119538
3238,0440225299
2876,0931580501
8831,0553295101
2876,0553295101
8832,156276134X
402,0716713616
8833,0886778581
1356,0451140354
1259,0380008238
8834,080912596X
1186,0375704051
3243,0590509616
3244,0590509616
5492,0590509616
8835,0395544262
1189,0448095491
1189,0448095432
2228,0590436465
1189,0448095157
1189,0448095440
8836,0439130204
8836,0439130220
8836,0439130247
8837,0746022751
8838,0590300393
8839,0590944711
1404,0679836101
1404,0679866655
1405,0679866655
8840,0590673130
8841,0448148943
8842,0671787136
8843,038079537X
1957,038079537X
8844,0440414911
8845,0671183699
8846,0590957678
8847,0439120470
8848,0439120470
8847,0439062837
8847,0439062829
8847,0439062802
8849,0517208326
8850,0517208326
336,0590416936
4668,0439056527
8851,0936650087
3248,0440219779
4193,038072913X
905,0425067750
8852,0060805188
2963,0449200019
7539,0441698859
8853,0671600427
8854,0425132358
2910,0671466801
8855,0140011528
8856,0425108449
8857,0671649469
1209,0671642561
1209,0671695126
1209,0671443283
6358,0373702213
8858,0380778009
146,0425144372
1570,055312997X
8859,0380785358
8860,0872165272
238,055323336X
8861,0671672711
3643,0671721143
8862,0131654233
8863,0672315610
8864,0672315610
8862,0137089171
8865,0136362346
8866,907219439X
8653,0471969478
993,0060256656
993,0060256656
8867,0152010289
8868,0698116151
7696,0060259078
8869,0060259078
8870,0590568663
458,0749933380
8871,1859028519
8872,0142301655
8873,0948524588
555,0349111863
2544,0749395389
274,0140118470
8251,0140118470
8874,044024126X
8875,1840225106
6148,0340654163
8876,0380773309
4171,0812512774
1209,0671729403
1209,0671729438
8877,0006749151
8878,0425139697
8633,0061062472
286,0380718758
287,0380718758
1209,067172939X
1209,0671729446
8879,1853264180
2586,1585673382
8880,1842157086
8881,972708530X
7028,9722110500
8882,0002257580
7951,0375708049
8883,0375701435
7028,9722100718
8884,9721030791
2018,0028604199
8885,0374202281
8886,0874779111
8887,0345369491
2648,0525484272
988,0671526022
4302,0060154969
8888,0060930888
6028,039585993X
1422,3785538448
8889,3785538448
572,0385492707
8890,0140369945
57,1566191432
8891,0874771501
8892,0874771501
6441,0060645873
8893,0768420350
8894,1557250537
8895,0877936250
8896,0877936250
8897,0867164301
8898,1565070569
8899,0896939758
8900,1401901484
8901,0829419888
8902,0062548689
8903,0824519302
8904,0451182006
3389,0425186709
5468,0425186709
8905,0425186709
534,0671026682
3781,0671026682
7475,0684846608
3620,0399151613
1204,0330314971
8906,051788433X
8466,051788433X
8907,0688160999
8908,1553662415
8909,1585421499
8910,1585421499
5977,0679729798
8911,0140127739
8532,1567315208
218,0141182806
8912,0141182806
8913,0006143199
1356,0140050000
8914,0843949090
8915,1893224848
4117,0553586335
7137,3551749612
7137,3551749620
8916,3551751846
8917,3551751846
8918,3551745315
8919,3251003011
2600,3870245123
662,3150012198
8920,3150012198
8920,3150012198
8921,3858620203
3303,0553138758
8922,0345344375
2116,0553138596
3191,0842345566
8923,0802415881
720,0684834731
8924,1565121465
2116,0312021690
8925,0312021690
1962,0140465340
2116,0312549059
8926,0312549059
8927,0671794248
7517,0767901428
8928,0060170832
8929,0060928069
8930,0875420087
8931,0373760639
8932,0816772045
3100,1561797332
3100,1561797324
3100,1561797316
3100,1561797308
3100,1561797200
3100,1561797197
3100,1561797189
3100,156179600X
3100,1561795992
3100,1561795976
3100,1561797219
3100,1561795984
8933,0373037732
8934,0395519519
8935,0395735262
8936,0395735262
8937,0831710349
8938,0831710349
5565,093439573X
8939,093439573X
8940,093439573X
8941,093439573X
2329,0689804466
501,0451409132
8942,0425160424
232,0385297548
8943,0142301493
8944,0140167153
8945,0140167153
8946,014034912X
583,0060182687
936,0743204832
8186,0786888741
8947,0446604682
2003,0399150552
2002,0399150552
1696,0312289901
2614,0312289901
1325,0553561723
2615,0743426657
8948,0061098760
410,0451204158
1555,0451171861
1657,0142001384
8949,0440206685
574,0345373707
163,0440376408
8950,0440376408
1360,0440180090
143,0670839531
1776,0446358584
891,0374121230
1090,0671014218
6170,0670856495
397,0812035844
8951,0385242719
8952,0553578529
8953,0671041800
8954,0471123005
1658,0553213768
2971,0553213768
130,0316693707
2010,1852305606
2011,1852305606
8955,1852305606
8956,1852305606
8957,0375752501
8958,1573226041
1765,0380013207
8959,0451192575
8960,0966080521
8961,0966080521
5540,0385467958
2032,0515123447
4432,0441010512
2021,0887308589
942,0140363386
942,0140363378
188,0312854137
71,0380727331
8962,0440226236
8963,0393049701
1456,0345441044
4922,0374189870
634,0425161633
8964,190415123X
8965,190415123X
8966,190415123X
8967,190415123X
8,1400002877
8968,0946395438
8969,0874772095
8970,0874772095
8971,0874772095
8972,0874772095
8973,0684853612
1553,0684853612
8974,0312145357
8975,0595131700
8976,0399148876
8977,0316442178
8978,0786708395
1979,0446606928
8979,0425177718
1683,0316110493
155,0385503954
8980,0375502947
8981,0060959517
8982,0671527967
8983,0312266499
8984,0312266499
2863,0312242417
8985,0881845973
8985,0375718990
3725,0674766911
112,0316097500
2021,088730866X
8986,088730866X
1689,0425185001
8987,0741412896
795,0345396545
8988,0060008865
8943,0141309725
8949,044021646X
8989,0006498035
7368,0749390832
1608,0140132155
3582,0140238131
634,0385507607
61,0743206061
59,006016249X
133,0553802453
2531,0345445910
346,0399148469
2950,089296765X
133,0553802461
7517,0440224071
716,0679781307
717,0679781307
6059,0440174643
368,0449221393
8990,0671652796
2737,068480378X
1863,0380807203
552,0449147282
4075,0451195981
60,0425071871
552,0449218929
1618,0671604082
1620,0553275100
8991,0030598583
177,0671660632
5107,0440207460
8992,0345362667
203,0345323750
8993,0486280314
5531,0486280314
8994,0913866024
8995,157297317X
8996,0806519630
8997,0399521577
8998,0312267126
8999,0671870238
803,0345346904
9000,1591823641
9001,1591823633
9002,193248020X
9003,1932480099
9004,1591820162
9005,1569310491
9005,1569310491
9006,0743458206
9007,1591824729
2222,0060530804
9008,0553493264
9007,1591821819
9007,1591820588
9009,1560974109
9010,1591823951
9010,1591823935
9011,1591822246
9012,159182415X
9013,159182415X
9012,1591824141
9013,1591824141
9014,1931514186
9015,1931514186
9014,1931514178
9014,193151416X
9014,193151416X
9014,1931514151
9014,1931514151
9016,0872262278
9017,0872262278
9018,082302377X
9007,1591821800
9007,1591820596
7137,159182303X
9007,1931514798
9007,1931514798
9007,1931514801
7137,1591160502
7137,156931568X
7137,1569314748
7137,1569314071
7137,1569312648
7137,1569312273
7137,1569311897
7137,1569311382
9019,1591823455
9011,1591825369
9020,1586649000
9021,0224045814
9022,0751505366
9023,1841640212
2488,0553563971
9024,0571197418
9025,0571197418
9026,0571197418
275,0330482432
9027,0141307757
9028,0750004088
9029,0750004088
9030,059013387X
9031,059013387X
9032,0746020899
9033,0746020899
6855,0006751032
9034,1858811945
9035,0330481355
5350,0099769913
143,3404143434
9036,3492107400
94,3453152271
5884,3404148932
8419,3257225350
1698,3596113318
2474,3596113318
9037,3596113318
9038,3150034914
9039,3880220131
9040,3150000912
9041,3150000912
374,3499230755
9042,3499230755
195,3499230755
94,3453137442
9043,3421051496
284,3257008724
9044,3257008724
9045,1857025539
411,3426618303
9046,3426611384
8420,3442447186
9047,3442447186
1000,0553050680
9048,1560761210
1347,0747272522
9049,0385606990
9050,0385606990
9051,1843910500
9052,1843910500
1512,0439288886
6437,1840221178
9053,1840221178
9054,3791321641
9055,3791321641
9056,1840225025
9057,0340857382
2138,057117857X
177,0345391837
9058,0762413697
9059,0141315741
9060,0711708770
9061,0802139779
9062,0297643347
9063,1900512440
628,0571081789
284,0156236001
9064,0156236001
9065,0156236001
9066,1844130533
1585,0310209307
821,0060177888
543,0440214114
373,0671016652
9067,0515110132
8545,0446607827
1107,0613572742
9068,0919924034
9069,0919924034
9070,0919924034
3094,0448210339
9071,0448210339
4481,0312099436
257,0451450442
167,0440987202
9072,0142301094
484,0446357421
9073,0130314803
9074,0130314803
9075,0130314803
9076,0812092821
9077,0764551949
9078,0312959249
9079,1576739562
9080,0684868938
9081,0312966814
571,0399141065
2171,0425171272
9082,1880033100
7837,0804900973
9083,0804900973
4742,0449215571
5442,0451516060
9084,0764585932
335,0553212478
9085,0671432427
9086,0517569620
9087,0671827944
9088,0671701363
9089,0553247727
66,0842329242
67,0842329242
565,0553106333
3409,0395683297
9090,0395683297
9091,0395683297
281,0590451782
9092,0452270529
563,0425168298
948,1566193087
284,0553213423
351,0553213423
9093,0394713788
238,0345433165
9094,0785804714
9095,0002229544
9096,0140011307
1189,0671007343
1155,067084943X
77,0671799045
9097,067178501X
1969,0721406270
9098,0721406270
9099,0721406270
9100,0062508326
471,0486264661
5358,0486272818
9101,0486272648
8879,0486277836
2447,048627053X
1666,0064472531
9102,0205131999
9103,0205131999
9104,0451625781
9105,0451625781
9106,0441005004
9107,002346450X
8678,0312280637
3195,0380017822
368,0515129232
138,0345400011
5378,0316898163
9108,0937611018
9109,0965834522
9110,0671695347
9111,0671695347
9112,0671758748
62,0399147659
9113,0399147659
7116,0671869205
3613,0374525102
9114,0140003185
9115,1853262412
9116,1880656655
1070,0812544196
9117,0446610526
9118,0385285965
1657,0140017917
9119,0741409577
9120,0380784130
325,0345367693
326,0345367693
325,0345373529
749,096623460X
4010,0140165347
484,0446357448
9121,0805209522
9122,0385147635
9123,0708905307
285,0060510323
583,0061008095
5889,0446606294
1090,0671689746
285,0060951273
760,0374523789
2642,0449208885
9124,0399136002
8,067972768X
5889,0380723409
2811,0380790904
9125,0800711246
4201,0439104645
9126,0439104645
5594,0439160197
9127,0439160197
3772,0439104661
9128,0451401182
3299,0345370139
5732,0451145577
1277,0440207428
347,0446608106
9129,0553562916
9130,0345435907
61,0385319215
7483,0684855135
9131,0425160343
9131,0425155129
9131,0425165671
1092,0553574566
9132,0394759842
9133,188845136X
1011,0553347756
9134,3800015064
6847,3800015064
2712,3789129453
9135,3789129453
7403,0452278384
7404,0452278384
4409,0743250192
9136,0743250192
3101,1551664348
59,0061099732
1051,3453149793
9137,3518404741
1096,3442722357
1020,3502151040
9138,1570623392
9139,0340590262
1107,3518366823
9140,0452262380
9141,0452262380
9142,0688132464
9143,0684834669
9144,1566471192
9145,1566471192
9146,0446393568
9147,0446393568
9148,0446393568
9149,0425114686
3893,0515110396
1929,0385335555
607,0385414587
607,0449911373
146,0399142193
234,0385729332
9150,0140048944
1250,0385333005
5536,0671517635
9151,0812695313
9152,0812695313
9120,0671606832
741,0345428919
9153,0553289314
1064,0399134999
9154,0399134999
9155,0321130073
5514,0812523113
9156,0886775388
9157,0312853742
5848,0441010210
5320,0451454146
9158,0684854422
9159,0312877994
4001,0505525542
325,0345448995
326,0345448995
152,0061099155
606,0671878638
8373,0671878638
5536,0802139981
866,0886778913
9160,0451198379
9161,0152337016
9162,0873585763
9163,0394546415
9164,051512768X
9165,0312916671
2492,0671218336
3057,0671218336
2329,0449700895
9166,031203833X
9167,0688044816
9168,0688044816
9169,0688035418
3519,0679723250
1757,0441203981
1757,0441048854
1757,0441787541
1757,0441888054
1757,0441001068
1757,0441860397
1757,0441748635
1241,0374455031
9170,0374455031
9171,0374455031
9172,0374455031
9173,1582402159
9174,1582402159
2447,0140449132
2797,0140449132
2797,0140449132
9175,0140449132
904,0192823795
9176,0192823795
193,0394758277
847,0375405119
9177,0375405119
3803,0739307320
9178,0739307320
9179,014044629X
9180,014044629X
9180,014044629X
1657,0140184937
1312,1587156865
1862,1400100666
9181,9505812760
9182,9505812760
91,0451527461
9183,0451527461
9184,0451527461
2987,078688942X
2988,078688942X
9185,0553373854
7210,0688171451
9186,0942394577
1259,0345315715
1259,0345336275
2034,0425115291
4581,1551667010
146,0425168220
875,0425168220
3389,0425168220
889,0440220793
9187,0446301353
563,0425146413
2231,0553566075
9188,0451409639
9189,0553580167
370,0590341286
371,0590341286
9190,0310535212
3683,0880385480
1998,0380793342
495,0140285105
2447,0486295729
3955,0486295729
5431,0140622160
2171,0515094773
484,068803196X
292,060303294X
9191,1551664445
9192,0373271948
1396,2080701142
5910,158243140X
9193,0138153094
9194,0452011345
8820,0764912518
9195,1588800296
397,0486275574
9196,1857933206
758,0349107688
9197,0868065951
1161,0860682854
5105,0811214575
9198,1862053642
4093,014043061X
9199,014043061X
1608,0679738134
9200,0140028668
2213,0345255577
9201,0553121375
2967,0553252526
9202,0553109782
9203,0553109782
2503,0671632663
9204,0671501070
7797,0671501070
3874,081253221X
1732,081253221X
9205,081253221X
9206,081253221X
1110,0671027514
532,0451404327
3676,0310200059
9207,1576736261
2492,0345333926
1422,0446603503
2492,0345257502
3571,0812510127
5474,0440225825
534,0425191729
9208,0849396409
9209,0879800429
9210,0879800429
9211,0879800429
9212,0446349763
9213,0446349763
9214,0553227386
9215,0553227386
9216,0138094764
9217,0471084263
9218,0911654690
4129,0385484984
330,0878575707
9219,0878575707
9220,0671832638
9221,0449144585
9222,0449243583
1724,0394558332
9223,0312977026
9224,067346427X
9225,067346427X
9226,067346427X
9227,044990668X
9228,0465005594
3681,0465005594
254,044022330X
9229,2211016529
9230,0752803409
9231,0609800140
7550,1893732126
3175,3499231670
9232,3499231670
8815,3499222736
3175,3499222736
9233,3499222736
8815,3499222728
3175,3499222728
9233,3499222728
954,0375431403
534,0553050044
9234,0911104674
9234,0911104674
2683,0380725347
3738,0312978820
9235,0889951853
9236,0002005395
7925,1551668076
1035,0670892084
9237,0888012748
9238,0889951918
266,0812534085
9237,0888012268
405,0394740181
405,0394740181
9239,0394740181
9240,0394740181
9241,0812589505
9242,076150592X
8963,077109969X
3905,077109969X
8263,039304632X
9243,1552631885
9244,0385475004
266,0553279580
441,0553276409
2929,0679731725
2315,0886776287
9245,0385172419
9246,0889223025
9247,0889223025
9248,0889223025
9249,0889221456
9250,0919591566
9251,0064402754
9252,088001539X
664,0380441071
40,0451210638
2213,0345346890
9253,0486290387
182,0486290387
9254,0525938508
9255,0373052987
9256,0373052367
9257,0373054742
9258,0671570986
9259,0671571117
4373,0373095287
9260,0440149843
9261,0440118891
543,0440173701
9262,0373089899
4357,0906710618
4357,0906710618
122,0375432329
369,0399151060
3101,0739437631
248,0345456521
67,0842384065
9263,0842332340
67,0842332340
2231,0425191796
2276,0449207005
9264,0060809078
1089,0060809078
736,0446600768
9265,0451186729
3439,074341134X
282,0804103658
9266,0345347676
9267,0553109332
5420,0764225170
8053,0395636264
532,0451402383
532,0451402340
9268,0345284364
626,0671525751
9269,0743227611
1247,0670030511
1248,0670030511
7445,0670891797
4911,015100692X
7911,0802733794
556,0609602497
872,0312864833
1793,1888363819
2580,0802713432
971,0375431314
9270,155166884X
2580,0783889542
9271,0156790157
9272,0312272197
9273,0312863462
9274,0743446496
9275,0743446496
9276,0385502176
55,0060158638
1584,0805056637
746,0064407691
747,0064407691
2486,0064407691
9277,0385314698
1023,0156000520
2116,0553110004
9278,0881762024
9279,0312208804
9280,076455168X
9281,076455168X
9282,087483435X
9283,0590415719
9284,0590415719
9285,0070540403
9286,1563083701
9287,0938756370
9288,0938756370
9289,0917846494
9290,0917846494
9291,0874835909
9292,0385127685
9293,0874834473
9294,0963870580
84,1566197198
9295,0945353863
9296,0192761870
9297,0192761870
9298,0060193328
3670,044900211X
9299,0786000511
9300,0553373730
720,0671004239
9301,084236966X
5245,0843946954
9302,0786866020
9303,0786866020
9304,0786866020
1557,0786866020
3893,0399146725
248,0449006565
248,0345440048
1870,0345385071
1429,0553580337
1434,0553580337
1435,0553580337
5458,0425153088
1689,0425166139
1870,0140282513
501,0345376579
1117,0451458540
9305,0441007511
9306,0380791285
9306,0380791277
9307,0671629689
9308,0671027212
2547,075284413X
9309,0460878247
4701,0670899771
9310,0700606572
9311,0700606572
9312,0874775191
9313,0060391634
9314,0374192030
2669,345313138X
3720,345313138X
9315,2038716633
9316,1400001625
284,0192833901
9317,0192833901
502,0140432620
9318,0140432620
9319,0140432620
9320,0939218208
9321,0939218208
1553,0679457526
9322,037550298X
9051,3423130989
9323,3423130989
1227,3463403021
9324,1561451010
9325,1561451010
9326,0385496052
1294,006103066X
6006,0446610550
534,0399150412
3781,0399150412
64,0440207770
9327,0861710649
9328,0062585215
2701,0553297945
9329,1901881555
9330,1901881555
3614,0440228352
973,0679894772
9331,0886776783
150,9500705117
55,0571206484
9332,0743201116
9333,0743201116
107,0316769509
9334,0553585509
143,0451150716
9335,0380704161
9336,0812553861
9337,1403905843
9338,0399137920
9339,0786814225
1957,0886775280
2501,0886775280
9340,0886775280
257,0061059056
9341,0304353493
9342,3770149599
501,344243761X
9343,344243761X
1140,3596129052
9344,0738849901
9345,0738849901
9346,0739438573
971,037541178X
184,039914675X
9347,0061066079
1957,0451522796
9348,0451522796
9349,157748794X
1209,0671007610
1209,0671534718
1292,0440904196
9350,1885840020
9351,1885840020
242,0553273299
61,0671741187
1422,0590568795
1422,0590568825
1422,0590568744
1422,0590483471
1422,0590483455
1422,0590483544
1422,059048351X
1422,0590568752
95,0590483552
2222,0590568760
1422,0590494503
1422,0590483501
9352,0312110790
5664,0517585154
9353,1585421359
9354,0805064478
9355,9023405587
8062,0743467329
9356,044900709X
970,0345453409
893,0440147190
9357,0451456068
499,0060521902
5820,0743482212
9358,0812520327
1191,037321877X
583,0440235154
9359,0964631601
9360,0515136433
8028,0786010126
9120,0671452533
1339,0373037716
9361,0345295463
1333,0743424107
9362,0425190943
3998,0312984839
129,0446353957
369,0373835922
552,0449003302
9363,0312987013
184,0399140751
9364,0743479068
77,0671722131
6397,0812575393
3328,0451172507
1618,0312993536
9154,0061056383
9365,0373222815
9366,0451210972
410,3453177746
9367,3453177746
9368,0747257833
9369,0399129111
9370,0399131280
9369,0312059612
9371,039915034X
4452,0345428293
3439,0743411323
9371,0805053077
9372,0446527378
9369,0312155581
9369,0060177012
2655,0312280661
6141,0312280661
9371,0446527386
2330,0805071903
4452,0345443268
235,0449908593
82,0449911799
82,0449911721
82,0449911780
82,0449911896
9373,0345410033
9374,0345439600
9375,0030597862
576,0345353617
9376,0061003964
3596,0553561111
4259,0671024353
129,0446601853
9377,0758203896
9378,0373121717
9379,0385411235
4419,0060989238
9380,0758206283
6439,0060195460
6439,0060195460
5316,0312992327
5670,0380727293
9381,0967303516
9382,0967303516
3880,0967303516
3596,0553561375
2644,0449211584
3905,0452280192
5440,0060186941
6402,0060186941
9383,0553110748
9384,0553110748
9385,0786863269
9386,0688110290
9387,0688110290
9388,0688110290
1294,0060196300
9389,0684850737
9390,0810931850
9391,0030463262
9392,0030463262
9393,0030463262
2492,0449235998
3057,0449235998
904,0451524780
4536,0451524780
1584,3499229935
9394,3499229935
9395,2871294011
866,0312872836
57,0140258175
9395,1569312036
9395,1569312036
9395,1569312028
9395,1569312028
9395,1569311285
9395,1569311285
9395,1569311374
9395,1569311374
9395,1569310858
9395,1569310858
9395,1569310203
9395,1569310203
9395,1569310165
9395,1569310165
9395,1569319626
9395,1569319626
9396,1568361181
9397,1568361181
9396,1568361173
9397,1568361173
9398,1892213974
9396,1892213974
9399,159264029X
1241,0140074317
1242,0140074317
2683,1874061688
3518,0670875953
9400,1590580680
1941,014026065X
9401,0714120022
9402,0786810424
9403,0786810424
9404,0740706020
1425,0316142573
9405,0316142573
9406,0316142573
9407,0789447649
7297,0448431025
9408,1876825251
9409,1876825251
9410,1575727331
2085,0141310979
1173,0141310979
2912,0394751027
9411,0525470417
9412,0451628004
9413,0451198808
9414,0446603422
9415,0446603422
9416,0672604426
312,0915144182
9417,0915144182
1425,0316141631
9418,0316141631
9419,0316141631
3298,0449206092
958,0876853904
554,0553100017
554,0553100009
62,0684195984
62,0399141464
62,0684195305
62,0941711420
4425,0786866195
2231,0553091735
337,0425177068
7334,0312198299
9420,0026125803
3601,1585420093
9421,0786904739
5847,0553276123
5847,0812551079
9422,1560768983
7144,0441000541
9423,0061054658
2382,0886773849
2301,0886775272
9421,0786905018
9424,0821743279
9425,006050675X
6991,0765305224
1040,0786918179
1041,0786918179
6991,0765300265
9425,0060506512
6994,0553575651
1435,0553575651
3978,0756400996
6994,0553575643
1040,0061020575
1041,0061020575
6994,0553575635
1435,0553575635
866,0886772885
4080,0451456408
6415,0886779804
9426,0886779804
143,0812575237
1059,0812575237
6991,0812575237
9427,078691808X
1117,0451452682
1429,0553110845
1434,0553110845
3286,0756400007
9428,1930662513
1957,1903650267
5874,3518398873
5874,3518398873
9429,3518398873
9430,3518398873
9431,0525935762
9432,0345437829
9433,0862417031
9434,157322135X
9435,0812815904
9436,0812815904
4178,0345333748
2021,0740713906
7433,0670030295
3670,0451211480
129,0743245520
1589,0140440755
1089,0140440755
128,0449209733
9437,0399142177
9438,0140112847
3300,0812534271
3301,0812534271
9439,0375753788
9440,1590710088
9137,0452281709
9441,0452281709
4538,000654861X
3237,0452274427
